route_id,name,stem,status
54993758,Sint Maartensvlotbrug - Alkmaar 30 km ENG 2026,sint maartensvlotbrug - alkmaar,covered_by_sibling
53520308,Sneek - Franeker 44 km ENG 2026,sneek - franeker,covered_by_sibling
54993913,Sneek - Franeker 57km ENG 2026,sneek - franeker,covered_by_sibling
54993919,Sneek - Franeker 45 km ENG 2026,sneek - franeker,covered_by_sibling
55379089,St. Amands - Antwerpen 41km ENG 2026,st. amands - antwerpen,covered_by_sibling
55376560,St. Amands - Antwerpen  (Ferry Kruibeke) 28km ENG 2026,st. amands - antwerpen (ferry kruibeke),covered_by_sibling
28984563,Terschelling (loop) 37 ENG km 2026,terschelling (loop),covered_by_sibling
50251054,Texel (loop Oudeschild) 50 km ENG 2026,texel (loop oudeschild),covered_by_sibling
26528291,Texel (loop Oudeschild) 42 km ENG 2026 reverse,texel (loop oudeschild) reverse,covered_by_sibling
55554800,Tholen - Antwerpen 54km ENG 2026,tholen - antwerpen,covered_by_sibling
55694275,Tholen - Antwerpen 55km ENG 2026,tholen - antwerpen,covered_by_sibling
55915882,Tholen - Antwerpen 55km ENG 2026,tholen - antwerpen,covered_by_sibling
43051811,Tholen - Bergen op Zoom - Antwerpen ENG 2025,tholen - bergen op zoom - antwerpen,covered_by_sibling
53844939,Tholen - Bergen op Zoom - Antwerpen ENG 2025,tholen - bergen op zoom - antwerpen,covered_by_sibling
54130512,Tholen - Bergen op Zoom - Antwerpen ENG 2026 ,tholen - bergen op zoom - antwerpen,covered_by_sibling
32077524,Villeneuve-sur-Yonne - Sens 54 km ENG 2026,villeneuve-sur-yonne - sens,covered_by_sibling
55804377,Villeneuve-sur-Yonne - Sens 52 km ENG 2026 (T),villeneuve-sur-yonne - sens (t),covered_by_sibling
43627653,Vinneuf - Moret  33 km ENG 2026,vinneuf - moret,covered_by_sibling
28984146,Vollenhove - Giethoorn 53 km ENG 2026,vollenhove - giethoorn,covered_by_sibling
49290730,Waregem - Kortrijk - Menen (via Flanders Field) 49 km ENG 2026,waregem - kortrijk - menen (via flanders field),covered_by_sibling
53518450,Wormerveer - Zaanse Schans - Amsterdam 40 km ENG 2026,wormerveer - zaanse schans - amsterdam,covered_by_sibling
53518570,Wormerveer - Zaanse Schans - Amsterdam 46 km ENG 2026,wormerveer - zaanse schans - amsterdam,covered_by_sibling
54993776,Wormerveer - Zaanse Schans - Amsterdam 40 km ENG,wormerveer - zaanse schans - amsterdam,covered_by_sibling
55007819,Wormerveer - Zaanse Schans - Amsterdam 40 km ENG,wormerveer - zaanse schans - amsterdam,covered_by_sibling
55024373,Wormerveer - Zaanse Schans - Amsterdam 46km ENG 2026,wormerveer - zaanse schans - amsterdam,covered_by_sibling
26569443,Ytres - Péronne 52 km ENG 2026,ytres - péronne,covered_by_sibling
31595351,Ytres - Péronne 39 km ENG 2026,ytres - péronne,covered_by_sibling
49223488,Zaandam - Amsterdam (Minerva) 32 km / 21 mi ENG 2026,zaandam - amsterdam (minerva) / mi,covered_by_sibling
29339437,Zell - Cochem 37 km ENG 2026,zell - cochem,covered_by_sibling
53657633,Zell - Cochem 37 km ENG 2026 kopie Marc,zell - cochem kopie marc,covered_by_sibling
