route_id,name,stem,status
53684114,Makkum - Stavoren 30 km DEU 2026,makkum - stavoren,covered_by_sibling
53684116,Makkum - Stavoren 49 km DEU 2026,makkum - stavoren,covered_by_sibling
55989735,Melun (loop) 37 km DEU 2026,melun (loop),covered_by_sibling
55989829,Melun (loop) 47 km DEU 2026,melun (loop),covered_by_sibling
55989953,Melun - Moret (via Barbizon & Fontainebleau) 40 km DEU 2026,melun - moret (via barbizon & fontainebleau),covered_by_sibling
53677164,Moerbrugge - Bruges 33 km DEU 2026,moerbrugge - bruges,covered_by_sibling
53677165,Moerbrugge - Bruges 41 km DEU 2026,moerbrugge - bruges,covered_by_sibling
55988704,Montargis (loop) 43 km DEU 2026,montargis (loop),covered_by_sibling
55990468,"Moret - Nemours 40 km DEU 2026 (via Rochess, gravel)","moret - nemours (via rochess, gravel)",covered_by_sibling
55990560,Nemours - Neronville 32 km DEU 2026,nemours - neronville,covered_by_sibling
55990610,Nemours - Neronville 38 km DEU 2026,nemours - neronville,covered_by_sibling
55990827,Neronville - Montargis 31 km DEU 2026,neronville - montargis,covered_by_sibling
55990891,Neronville - Montargis 43 km DEU 2026,neronville - montargis,covered_by_sibling
55990967,Neronville - Montargis 55 km DEU 2026,neronville - montargis,covered_by_sibling
55567882,Oberwesel - Nierlahnstein 37km DEU 2026,oberwesel - nierlahnstein,covered_by_sibling
53805796,Remich - Thionville 44 km DEU 2026,remich - thionville,covered_by_sibling
53805733,Richemont - Remich 52 km DEU 2026,richemont - remich,covered_by_sibling
55429021,Rüdesheim - Mainz 40km DEU 2026,rüdesheim - mainz,covered_by_sibling
53805740,Saarburg - Trier (Pfalzel / Ostkai) 38 km DEU 2026,saarburg - trier (pfalzel / ostkai),covered_by_sibling
53805795,Schengen - Thionville 35 km DEU 2026,schengen - thionville,covered_by_sibling
53668487,Schipperskerk - Roermond 40 km DEU 2026,schipperskerk - roermond,covered_by_sibling
53677025,Schoonhoven - Kinderdijk - Alblasserdam  //  Dordrecht 32 km DEU 2026,schoonhoven - kinderdijk - alblasserdam // dordrecht,covered_by_sibling
53805742,Schweich - Bernkastel-Kues 55 km DEU 2026,schweich - bernkastel-kues,covered_by_sibling
53680654,Sint Maartensvlotbrug - Alkmaar 29 km DEU 2026,sint maartensvlotbrug - alkmaar,covered_by_sibling
55188921,Sint Maartensvlotbrug - Alkmaar 30 km DEU,sint maartensvlotbrug - alkmaar,covered_by_sibling
55188955,Sneek - Franeker 57km DEU 2026,sneek - franeker,covered_by_sibling
53668181,"Spaarndam - Haarlem (Spaarndamseweg) 6,7 km DEU 2026","spaarndam - haarlem (spaarndamseweg) ,",covered_by_sibling
53677190,St. Amands - Antwerp 41 km DEU 2026,st. amands - antwerp,covered_by_sibling
53684117,Stavoren - Makkum 30 km DEU 2026,stavoren - makkum,covered_by_sibling
55103911,Stavoren loop (via Rijs & Bakhuzen) 31km DEU,stavoren loop (via rijs & bakhuzen),covered_by_sibling
53805732,Thionville - Remich 44 km DEU 2026,thionville - remich,covered_by_sibling
53677141,Tholen - Kreekrak (West) 34 km DEU 2026,tholen - kreekrak (west),covered_by_sibling
53677143,Tholen - Kreekrak (West) 21 km DEU 2026,tholen - kreekrak (west),covered_by_sibling
53677028,Vianen - Kinderdijk - Alblasserdam //  Dordrecht 57 km DEU 2026,vianen - kinderdijk - alblasserdam // dordrecht,covered_by_sibling
54393584,Volendam - Amsterdam (Minerva) 29 km DEU 2026 (N),volendam - amsterdam (minerva) (n),covered_by_sibling
54779295,Volendam - Zaanse Schanse - Amsterdam (Minerva) 42km DEU,volendam - zaanse schanse - amsterdam (minerva),covered_by_sibling
53677344,Vollenhove - Giethoorn 53 km DEU 2026,vollenhove - giethoorn,covered_by_sibling
53677346,Vollenhove - Giethoorn 40 km DEU 2026,vollenhove - giethoorn,covered_by_sibling
53677032,Vreeswijk - Kinderdijk - Alblasserdam // Dordrecht 57 km DEU 2026,vreeswijk - kinderdijk - alblasserdam // dordrecht,covered_by_sibling
53806296,Wertheim - Lohr 44 km DEU 2026,wertheim - lohr,covered_by_sibling
53782087,Wormerveer - Zaanse Schans - Amsterdam 46 km DEU 2026,wormerveer - zaanse schans - amsterdam,covered_by_sibling
53782092,Wormerveer - Zaanse Schans - Amsterdam 40 km DEU 2026,wormerveer - zaanse schans - amsterdam,covered_by_sibling
55188939,Wormerveer - Zaanse Schans - Amsterdam 40 km DEU,wormerveer - zaanse schans - amsterdam,covered_by_sibling
55189040,Wormerveer - Zaanse Schans - Amsterdam 40 km DEU,wormerveer - zaanse schans - amsterdam,covered_by_sibling
54393651,Zaandam - Volendam 51 km DEU 2025,zaandam - volendam,covered_by_sibling
53805810,Zell - Bernkastel-Kues 46 km DEU 2026,zell - bernkastel-kues,covered_by_sibling
55992461,Zell - Bernkastel-Kues 44 km DEU 2026,zell - bernkastel-kues,covered_by_sibling
53805747,Zell - Cochem 38 km DEU 2026,zell - cochem,covered_by_sibling
