route_id,name,tour,program,day,option,language,match_status,source_row,day_desc,option_raw,target_km,diff_km,elev_m,confidence,applied
38871276,Harlingen - Franeker - Leeuwarden 42 km NLD 2026,Netherlands: Discover Friesland,Program Discover Friesland,3,1,,exact,934,Day 3: Terschelling | Terschelling - Harlingen,Optie 1,42.0,0.04,108.3,Hoog,True
38871282,Leeuwarden - Grou 41 km NLD 2026,Netherlands: Discover Friesland,Program Discover Friesland,4,1,,exact,935,Day 4: Harlingen – Franeker – Leeuwarden,Optie 1,42.0,1.44,91.0,Redelijk,True
38871274,Harlingen - Franeker - Leeuwarden 51 km NLD 2026,Netherlands: Discover Friesland,Program Discover Friesland,4,2,,exact,935,Day 4: Harlingen – Franeker – Leeuwarden,Optie 2,51.0,0.18,104.2,Hoog,True
54314509,Grou-Heeg 37km NLD,Netherlands: Discover Friesland,Program Discover Friesland,5,1,,exact,936,Day 5: Leeuwarden – De Alde Feanen – Grou,Optie 1,40.0,2.97,84.9,Redelijk,True
54314550,Grou-Heeg 46km NLD,Netherlands: Discover Friesland,Program Discover Friesland,6,1,,exact,937,Day 6: Grou – Sneek,Optie 1,46.0,0.24,115.3,Hoog,True
38871289,Grou - Sneek 53 km NLD 2026,Netherlands: Discover Friesland,Program Discover Friesland,6,2,,exact,937,Day 6: Grou – Sneek,Optie 2,53.0,0.83,133.1,Hoog,True
54074508,Spannenburg-Lemmer 33km NLD 2026,Netherlands: Discover Friesland,Program Discover Friesland,7,1,,exact,938,Day 7: Sneek  – Spannenburg | Spannenburg - Lemmer | Lemmer – Enkhuizen,Optie 1,33.0,0.22,121.4,Hoog,True
54074595,Spannenburg-Lemmer 41km NLD 2026,Netherlands: Discover Friesland,Program Discover Friesland,7,2,,exact,938,Day 7: Sneek  – Spannenburg | Spannenburg - Lemmer | Lemmer – Enkhuizen,Optie 2,41.0,0.36,134.2,Hoog,True
31421432,"Test ride: Zaanse Schans 8,4 km ENG 2026",North Holland landscapes and seascapes,program N-H,1,1,EN,exact,945,Day 1: Amsterdam – Zaandam | Zaandam – Zaanse Schans,Optie 1,8.0,0.37,26.3,Hoog,True
31327320,Alkmaar - Sint Maartensvlotbrug 29 km ENG 2026,North Holland landscapes and seascapes,program N-H,2,1,EN,exact,946,Day 2: Zaanse Schans – Alkmaar,Optie 1,29.0,0.24,121.1,Redelijk,True
50251014,Texel (loop Oudeschild) 42 km ENG 2026,North Holland landscapes and seascapes,program N-H,2,2,EN,exact,946,Day 2: Zaanse Schans – Alkmaar,Optie 2,40.0,1.53,139.1,Laag (niet toegepast),False
53475402,Sint Maartensvlotbrug - Den Helder (via coast) 27 km ENG 2026,North Holland landscapes and seascapes,program N-H,3,1,EN,exact,947,Day 3: Alkmaar – St. Maartensvlotbrug – Den Helder | Den Helder – Texel,Optie 1,30.0,3.03,111.7,Redelijk,True
50251080,"Texel (loop Oudeschild, full circle) 53 km ENG 2026",North Holland landscapes and seascapes,program N-H,3,2,EN,exact,947,Day 3: Alkmaar – St. Maartensvlotbrug – Den Helder | Den Helder – Texel,Optie 2,53.0,0.21,173.3,Hoog,True
32289138,Texel (loop ferry) 43 km ENG 2026,North Holland landscapes and seascapes,program N-H,4,1,EN,exact,948,"Day 4: Texel, round trip | Texel – Medemblik",Optie 1,43.0,0.37,139.8,Hoog,True
32288316,Texel (loop ferry) 49 km ENG 2026,North Holland landscapes and seascapes,program N-H,4,2,EN,exact,948,"Day 4: Texel, round trip | Texel – Medemblik",Optie 2,48.0,0.48,151.3,Hoog,True
38226611,Medemblik - Enkhuizen (via Twisk) 40 km ENG 2026,North Holland landscapes and seascapes,program N-H,5,1,EN,exact,949,Day 5: Medemblik – Enkhuizen,Optie 1,39.0,0.53,95.8,Hoog,True
49075457,Alkmaar - Den Helder 51 km ENG 2026,North Holland landscapes and seascapes,program N-H,5,2,EN,exact,949,Day 5: Medemblik – Enkhuizen,Optie 2,51.0,0.12,209.2,Laag (niet toegepast),False
53718253,Medemblik - Enkhuizen (via coast) 24 km ENG 2026,North Holland landscapes and seascapes,program N-H,6,1,EN,exact,950,Day 6: Enkhuizen – Hoorn,Optie 1,23.0,1.2,71.4,Redelijk,True
47686375,Hoorn (loop) 35 km ENG 2026,North Holland landscapes and seascapes,program N-H,6,2,EN,exact,950,Day 6: Enkhuizen – Hoorn,Optie 2,35.0,0.01,96.3,Hoog,True
28988159,Hoorn - Volendam 24 km ENG 2026,North Holland landscapes and seascapes,program N-H,7,1,EN,exact,951,Day 7: Hoorn – Volendam | Volendam – Amsterdam,Optie 1,23.0,1.41,62.8,Redelijk,True
38226613,Volendam - Amsterdam (Oosterdok) (via Marken) 50 km ENG 2026,North Holland landscapes and seascapes,program N-H,7,2,EN,exact,951,Day 7: Hoorn – Volendam | Volendam – Amsterdam,Optie 2,45.0,5.0,130.1,Redelijk,True
53814282,Treis-Karden - Winningen (über Burg Eltz) 34 km DEU 2026,Cochem - Aschaffenburg or v.v.,Program: Cochem - Aschaffenburg,2,1,DE,exact,969,Day 2: Cochem – Karden | Karden – Koblenz,Optie 1,38.0,4.32,312.2,Redelijk,True
53814283,Koblenz - Sankt Goar 37 km DEU 2026,Cochem - Aschaffenburg or v.v.,Program: Cochem - Aschaffenburg,3,1,DE,exact,970,Day 3: Koblenz – St. Goar,Optie 1,37.0,0.49,239.8,Hoog,True
53814284,Oberwesel - Rüdesheim 26 km DEU 2026,Cochem - Aschaffenburg or v.v.,Program: Cochem - Aschaffenburg,4,1,DE,exact,971,Day 4: St. Goar – Oberwesel | Oberwesel – Rüdesheim (Bingen),Optie 1,23.0,2.85,150.2,Redelijk,True
53814287,Rüdesheim - Mainz (entlang Fluss) 32 km DEU 2026,Cochem - Aschaffenburg or v.v.,Program: Cochem - Aschaffenburg,4,2,DE,exact,971,Day 4: St. Goar – Oberwesel | Oberwesel – Rüdesheim (Bingen),Optie 2,30.0,1.53,149.6,Redelijk,True
53657693|55429032,Rüdesheim - Mainz 34 km DEU 2026,Cochem - Aschaffenburg or v.v.,Program: Cochem - Aschaffenburg,5,1,DE,ambiguous,972,Day 5: Rüdesheim (Bingen) – Mainz,Optie 1,35.0,1.04,196.1,Redelijk,True
53814294,Mainz - Frankfurt 43 km DEU 2026,Cochem - Aschaffenburg or v.v.,Program: Cochem - Aschaffenburg,5,2,DE,exact,972,Day 5: Rüdesheim (Bingen) – Mainz,Optie 2,43.0,0.09,250.3,Hoog,True
53814292,Rüdesheim - Mainz (über Kloster) 39 km DEU 2026,Cochem - Aschaffenburg or v.v.,Program: Cochem - Aschaffenburg,6,1,DE,exact,973,Day 6: Mainz – Frankfurt-am-Main,Optie 1,40.0,1.26,324.8,Redelijk,True
53814296,Offenbach - Aschaffenburg 50 km DEU 2026,Cochem - Aschaffenburg or v.v.,Program: Cochem - Aschaffenburg,7,1,DE,exact,974,Day 7: Frankfurt-am-Main – Aschaffenburg,Optie 1,50.0,0.25,211.7,Hoog,True
19353573,Offenbach - Aschaffenburg 49 km ENG 2026,Cochem - Aschaffenburg or v.v.,Program: Aschaffenburg - Cochem,2,1,EN,exact,977,Day 2: Asschaffenburg – Frankfurt-am-Main,Optie 1,50.0,0.7,204.9,Laag (niet toegepast),False
53564093,Rüdesheim - Mainz 40km ENG 2026,Cochem - Aschaffenburg or v.v.,Program: Aschaffenburg - Cochem,3,1,EN,exact,978,Day 3: Frankfurt-am-Main – Mainz,Optie 1,40.0,0.92,401.2,Redelijk,True
49424070,Rüdesheim - Mainz 34 km ENG 2026,Cochem - Aschaffenburg or v.v.,Program: Aschaffenburg - Cochem,4,1,EN,exact,979,Day 4: Mainz – Rüdesheim (Bingen),Optie 1,35.0,0.61,193.6,Hoog,True
19353574,Mainz - Frankfurt 43 km ENG 2026,Cochem - Aschaffenburg or v.v.,Program: Aschaffenburg - Cochem,4,2,EN,exact,979,Day 4: Mainz – Rüdesheim (Bingen),Optie 2,43.0,0.06,207.0,Hoog,True
19353581,Rüdesheim - Mainz (via monastery) 39 km ENG 2026,Cochem - Aschaffenburg or v.v.,Program: Aschaffenburg - Cochem,5,1,EN,exact,980,Day 5: Rüdesheim (Bingen) – St. Goar,Optie 1,40.0,0.93,295.0,Hoog,True
55102427,Treis-Karden - Koblenz (via Burg Eltz) 44 km ENG 2026,Cochem - Aschaffenburg or v.v.,Program: Aschaffenburg - Cochem,6,1,EN,exact,981,Day 6: St. Goar – Koblenz,Optie 1,45.0,0.41,370.1,Hoog,True
26633088,Koblenz - Sankt Goar 37 km ENG 2026,Cochem - Aschaffenburg or v.v.,Program: Aschaffenburg - Cochem,7,1,EN,exact,982,Day 7: Koblenz – Alken | Alken – Moselkern – Cochem,Optie 1,40.0,2.64,238.4,Redelijk,True
26827455,Wageningen-Arnhem 35 km DEU 2023,Netherlands & Germany: Amsterdam - Cochem Premium,Program: Amsterdam - Cochem,2,1,DE,exact,1236,Day 2: Wijk bij Duurstede – Wageningen | Wageningen – Arnhem | Arnhem – Rees,Optie 1,35.0,0.23,169.3,Hoog,True
29035740,Wageningen - Arnhem 43 km DEU for 2025,Netherlands & Germany: Amsterdam - Cochem Premium,Program: Amsterdam - Cochem,2,2,DE,exact,1236,Day 2: Wijk bij Duurstede – Wageningen | Wageningen – Arnhem | Arnhem – Rees,Optie 2,44.0,0.39,202.2,Hoog,True
35700807,Wesel - Ruhrort 40 km DEU 2023,Netherlands & Germany: Amsterdam - Cochem Premium,Program: Amsterdam - Cochem,3,1,DE,exact,1237,Day 3: Rees – Wesel | Wesel – Duisburg | Duisburg – Düsseldorf,Optie 1,40.0,1.71,121.8,Redelijk,True
35700821,Zons - Cologne 28 km DEU 2023,Netherlands & Germany: Amsterdam - Cochem Premium,Program: Amsterdam - Cochem,4,1,DE,exact,1238,Day 4: Düsseldorf – Zons – Cologne,Optie 1,28.0,0.03,130.4,Hoog,True
35700973,Düsseldorf - Cologne 54 km DEU 2023,Netherlands & Germany: Amsterdam - Cochem Premium,Program: Amsterdam - Cochem,4,2,DE,exact,1238,Day 4: Düsseldorf – Zons – Cologne,Optie 2,54.0,1.28,232.9,Redelijk,True
35700843,Cologne - Bonn 38 km DEU 2023,Netherlands & Germany: Amsterdam - Cochem Premium,Program: Amsterdam - Cochem,5,1,DE,exact,1239,Day 5: Cologne – Bonn,Optie 1,38.0,0.28,180.0,Hoog,True
,Remagen - Koblenz 44 km DEU 2023,Netherlands & Germany: Amsterdam - Cochem Premium,Program: Amsterdam - Cochem,6,1,DE,not_found,1240,Day 6: Bonn – Remagen | Remagen – Koblenz,Optie 1,44.0,0.05,191.8,Hoog,True
29603904,Alken - Cochem 37 km DEU 2023,Netherlands & Germany: Amsterdam - Cochem Premium,Program: Amsterdam - Cochem,7,1,DE,exact,1241,Day 7: Koblenz – Alken | Alken – Moselkern – Cochem,Optie 1,40.0,2.77,335.2,Redelijk,True
44786304,Milazzo - Cape Milazzo - Milazzo ENG 2025,Italy: Sicily and Aeolian Islands,Sicily Sundial,2,1,EN,exact,1428,Day 2: Milazzo,Optie 1,15.0,1.56,166.0,Redelijk,True
53475988,Marina Capo d'Orlando - Gioioa Marea ENG 2026,Italy: Sicily and Aeolian Islands,Sicily Sundial,3,1,EN,exact,1429,"Day 3: Milazzo Marina – Vulcano Island | Vulcano, roundtripo – Vulcano Island |",Optie 1,20.0,0.73,235.4,Laag (niet toegepast),False
44786353,Vulcano Porto - Capo Grillo - Vulcano Porto ENG 2025,Italy: Sicily and Aeolian Islands,Sicily Sundial,6,1,EN,exact,1432,Day 6: Salina | Salina – Lipari,Optie 1,20.0,3.5,412.2,Laag (niet toegepast),False
44786287,Lipari roundtour 26km ENG 2025,Italy: Sicily and Aeolian Islands,Sicily Sundial,7,1,EN,exact,1433,Day 7: Lipari | Lipari – Milazzo,Optie 1,25.0,0.75,581.3,Hoog,True
44786321,Salina roundtour 26 km ENG 2025,Italy: Sicily and Aeolian Islands,Sicily Tersane IV,2,1,EN,exact,1436,Day 2: Capo d’Orlando Marina,Optie 1,26.0,0.03,530.8,Laag (niet toegepast),False
53475988,Marina Capo d'Orlando - Gioioa Marea ENG 2026,Italy: Sicily and Aeolian Islands,Sicily Tersane IV,3,1,EN,exact,1437,"Day 3: Capo d’Orlando Marina – Vulcano Island | Vulcano, roundtrip",Optie 1,20.0,0.73,235.4,Hoog,True
44786353,Vulcano Porto - Capo Grillo - Vulcano Porto ENG 2025,Italy: Sicily and Aeolian Islands,Sicily Tersane IV,6,1,EN,exact,1440,Day 6: Salina | Salina – Lipari,Optie 1,20.0,3.5,412.2,Laag (niet toegepast),False
44786287,Lipari roundtour 26km ENG 2025,Italy: Sicily and Aeolian Islands,Sicily Tersane IV,7,1,EN,exact,1441,Day 7: Lipari - Capo d’Orlando Marina,Optie 1,25.0,0.75,581.3,Hoog,True
55992748,Zell - Cochem 39 km ENG 2026,9 days Cochem – Metz or v.v.,9 days Cochem - Metz,2,1,EN,exact,1452,Day 2: Cochem – Zell,Optie 1,39.0,0.22,301.1,Hoog,True
29339045,Bernkastel-Kues - Zell 45 km ENG 2026,9 days Cochem – Metz or v.v.,9 days Cochem - Metz,3,1,EN,exact,1453,Day 3: Zell an der Moselle – Bernkastel-Kues,Optie 1,45.0,0.01,260.4,Hoog,True
49101302,Saarburg - Trier (centre) 28 km ENG 2026,9 days Cochem – Metz or v.v.,9 days Cochem - Metz,4,1,EN,exact,1454,Day 4:  Bernkastel-Kues – Neumagen – Schweich | Schweich –Trier,Optie 1,28.0,0.3,174.7,Hoog,True
26609643,Schweich - Bernkastel-Kues 55 km ENG 2026,9 days Cochem – Metz or v.v.,9 days Cochem - Metz,4,2,EN,exact,1454,Day 4:  Bernkastel-Kues – Neumagen – Schweich | Schweich –Trier,Optie 2,54.0,0.49,358.3,Hoog,True
47386282,Cochem - Treis-Garden (loop via wine tasting) 27 km ENG 2026,9 days Cochem – Metz or v.v.,9 days Cochem - Metz,5,1,EN,exact,1455,Day 5: Trier – Saarburg,Optie 1,28.0,0.82,213.5,Laag (niet toegepast),False
44568579,Thionville - Remich 45 km ENG 2026,9 days Cochem – Metz or v.v.,9 days Cochem - Metz,6,1,EN,exact,1456,Day 6: Saarburg – Remich,Optie 1,45.0,0.54,254.3,Hoog,True
26609808,Richemont - Remich 52 km ENG 2026,9 days Cochem – Metz or v.v.,9 days Cochem - Metz,6,2,EN,exact,1456,Day 6: Saarburg – Remich,Optie 2,53.0,1.15,269.6,Redelijk,True
26609452,Remich - Saarburg (via river) 48 km ENG 2026,9 days Cochem – Metz or v.v.,9 days Cochem - Metz,7,1,EN,exact,1457,Day 7: Remich – Schengen | Schengen – Schengen,Optie 1,50.0,2.03,317.3,Redelijk,True
29333758,Remich - Saarburg (via Mannebach) 40 km ENG 2026,9 days Cochem – Metz or v.v.,9 days Metz - Cochem,3,1,EN,exact,1462,Day 3: Schengen – Remich,Optie 1,41.0,1.21,470.7,Redelijk,True
26609808,Richemont - Remich 52 km ENG 2026,9 days Cochem – Metz or v.v.,9 days Metz - Cochem,3,2,EN,exact,1462,Day 3: Schengen – Remich,Optie 2,49.0,2.85,269.6,Redelijk,True
51444708,Saarburg - Trier (Pfalzel / Ostkai) 38 km ENG 2026,9 days Cochem – Metz or v.v.,9 days Metz - Cochem,4,1,EN,exact,1463,Day 4: Remich – Saarburg,Optie 1,40.0,2.32,230.4,Redelijk,True
26609452,Remich - Saarburg (via river) 48 km ENG 2026,9 days Cochem – Metz or v.v.,9 days Metz - Cochem,4,2,EN,exact,1463,Day 4: Remich – Saarburg,Optie 2,48.0,0.03,317.3,Hoog,True
26609577,Saarburg - Trier (centre) (via Igel) 34 km ENG 2026,9 days Cochem – Metz or v.v.,9 days Metz - Cochem,5,1,EN,exact,1464,Day 5: Saarburg – Trier,Optie 1,32.0,1.47,208.3,Redelijk,True
49101302,Saarburg - Trier (centre) 28 km ENG 2026,9 days Cochem – Metz or v.v.,9 days Metz - Cochem,6,1,EN,exact,1465,Day 6: Trier – Schweich | Schweich – Neumagen – Bernkastel-Kues,Optie 1,27.0,1.3,174.7,Redelijk,True
26609643,Schweich - Bernkastel-Kues 55 km ENG 2026,9 days Cochem – Metz or v.v.,9 days Metz - Cochem,6,2,EN,exact,1465,Day 6: Trier – Schweich | Schweich – Neumagen – Bernkastel-Kues,Optie 2,53.0,1.49,358.3,Redelijk,True
29339045,Bernkastel-Kues - Zell 45 km ENG 2026,9 days Cochem – Metz or v.v.,9 days Metz - Cochem,7,1,EN,exact,1466,Day 7: Bernkastel-Kues – Traben-Trarbach – Zell on the Moselle,Optie 1,45.0,0.01,260.4,Hoog,True
55992748,Zell - Cochem 39 km ENG 2026,9 days Cochem – Metz or v.v.,9 days Metz - Cochem,8,1,EN,exact,1467,Day 8: Zell – Beilstein – Cochem,Optie 1,39.0,0.22,301.1,Hoog,True
53684541,Copenhagen - Helsingør 49 km DEU 2026,Sail & Bike Denmark and Sweden,Denmark & Sweden,2,1,DE,exact,1470,Day 2: Copenhagen – Humlebaek – Helsingør,Optie 1,48.0,0.57,255.0,Hoog,True
53684538,Helsingør (Schleife) 27 km DEU 2026,Sail & Bike Denmark and Sweden,Denmark & Sweden,3,1,DE,exact,1471,Day 3: Helsingør–Hornbaek–Esrum–Helsingør| ship sails to Helsingborg,Optie 1,28.0,0.6,169.2,Hoog,True
53684535,Helsingør (Schleife) 46 km DEU 2026,Sail & Bike Denmark and Sweden,Denmark & Sweden,3,2,DE,exact,1471,Day 3: Helsingør–Hornbaek–Esrum–Helsingør| ship sails to Helsingborg,Optie 2,45.0,0.88,332.7,Hoog,True
53684531,Helsingborg - Landskrona 27 km DEU 2026,Sail & Bike Denmark and Sweden,Denmark & Sweden,4,1,DE,exact,1472,Day 4: Helsingborg – Landskrona | Ferry to Ven | Ven roundtour,Optie 1,28.0,0.76,163.2,Hoog,True
55240286,Køge - Viking Museum & Vallo (loop) (CCW) 35 km ENG 2026,Sail & Bike Denmark and Sweden,Denmark & Sweden,4,2,EN,exact,1472,Day 4: Helsingborg – Landskrona | Ferry to Ven | Ven roundtour,Optie 2,38.0,1.65,187.3,Laag (niet toegepast),False
53684524,Køge - Stevns Klint (Schleife) 62 km DEU 2026,Sail & Bike Denmark and Sweden,Denmark & Sweden,6,2,DE,exact,1474,Day 6: Rødvig – Stevns Klint – Køge or roundtour Køge – Stevns Klint – Køge |,Optie 2,58.0,4.13,221.0,Redelijk,True
53684518,Malmö (Schleife) 27 km DEU 2026,Sail & Bike Denmark and Sweden,Denmark & Sweden,7,1,DE,exact,1475,Day 7: Malmö : city + outskirts roundtour or Malmö – Lund – Lomma – Malmö,Optie 1,26.0,0.72,131.6,Hoog,True
55240355,Køge - Viking Museum & Vallo (loop) (CCW) 46 km ENG 2026,Sail & Bike Denmark and Sweden,Denmark & Sweden,7,2,EN,exact,1475,Day 7: Malmö : city + outskirts roundtour or Malmö – Lund – Lomma – Malmö,Optie 2,49.0,2.72,222.8,Laag (niet toegepast),False
49428130,Medemblik (loop) 28 km ENG 2026,Islandhopping Netherlands Premium,Program: Frisian Sea Premium,2,1,EN,exact,1494,"Day 2: Medemblik, roundtour | Medemblik – Den Oever – Texel",Optie 1,28.0,0.36,70.8,Hoog,True
19544568,Enkhuizen - Medemblik (via Twisk) 40 km ENG 2026,Islandhopping Netherlands Premium,Program: Frisian Sea Premium,2,2,EN,exact,1494,"Day 2: Medemblik, roundtour | Medemblik – Den Oever – Texel",Optie 2,40.0,0.46,96.3,Hoog,True
32289138,Texel (loop ferry) 43 km ENG 2026,Islandhopping Netherlands Premium,Program: Frisian Sea Premium,3,1,EN,exact,1495,"Day 3: Texel, roundtrip from/to Oudeschild",Optie 1,43.0,0.37,139.8,Hoog,True
32288316,Texel (loop ferry) 49 km ENG 2026,Islandhopping Netherlands Premium,Program: Frisian Sea Premium,3,2,EN,exact,1495,"Day 3: Texel, roundtrip from/to Oudeschild",Optie 2,49.0,0.52,151.3,Hoog,True
41904110,Terschelling (loop) 42 km ENG 2026,Islandhopping Netherlands Premium,Program: Frisian Sea Premium,5,1,EN,exact,1497,Day 5: Terschelling roundtrip | sailing Terschelling – Harlinge,Optie 1,42.0,0.19,150.6,Hoog,True
34640696,Stavoren - Makkum (via Bolsward) 49 km ENG 2026 Self Guided,Islandhopping Netherlands Premium,Program: Frisian Sea Premium,6,1,EN,exact,1498,Day 6: Harlingen – Franeker – Makkum,Optie 1,48.0,0.86,120.9,Redelijk,True
50251080,"Texel (loop Oudeschild, full circle) 53 km ENG 2026",Islandhopping Netherlands Premium,Program: Frisian Sea Premium,6,2,EN,exact,1498,Day 6: Harlingen – Franeker – Makkum,Optie 2,58.0,4.79,173.3,Laag (niet toegepast),False
55103765,Stavoren loop (via Rijs & Bakhuzen) 31km ENG,Islandhopping Netherlands Premium,Program: Frisian Sea Premium,7,1,EN,exact,1499,Day 7: Makkum – Stavoren | Stavoren - Enkhuizen,Optie 1,32.0,0.4,110.8,Hoog,True
26559860,Makkum - Stavoren 49 km ENG 2026,Islandhopping Netherlands Premium,Program: Frisian Sea Premium,7,2,EN,exact,1499,Day 7: Makkum – Stavoren | Stavoren - Enkhuizen,Optie 2,49.0,0.03,130.6,Hoog,True
44942344,Lagny (loop via Champs-sur-Marne) 23 km ENG 2026,France: 8d Paris – Epernay or v.v.,Paris - Epernay,2,1,EN,exact,1502,Day 2: Lagny-sur-Marne,Optie 1,22.0,0.71,108.6,Hoog,True
44937598,Meaux - Lagny (gravel) 41 km ENG 2026,France: 8d Paris – Epernay or v.v.,Paris - Epernay,2,2,EN,exact,1502,Day 2: Lagny-sur-Marne,Optie 2,42.0,1.01,232.1,Redelijk,True
43274207,Lagny (loop via castles) 24 km 2026,France: 8d Paris – Epernay or v.v.,Paris - Epernay,3,1,,exact,1503,Day 3: Lagny-sur-Marne – Meaux,Optie 1,22.0,1.95,206.9,Redelijk,True
44937599,Meaux - Lagny (tarmac) 40 km ENG 2026,France: 8d Paris – Epernay or v.v.,Paris - Epernay,3,2,EN,exact,1503,Day 3: Lagny-sur-Marne – Meaux,Optie 2,42.0,1.54,231.2,Redelijk,True
44936776,La Ferte - Meaux 29 km ENG 2026,France: 8d Paris – Epernay or v.v.,Paris - Epernay,4,1,EN,exact,1504,Day 4: Meaux – La Ferté-sous-Jouarre,Optie 1,30.0,1.06,307.7,Redelijk,True
31571004,Château-Thierry - La Ferté 40 km ENG 2026,France: 8d Paris – Epernay or v.v.,Paris - Epernay,5,1,EN,exact,1505,Day 5: La-Ferté-sous-Jouarre – Château-Thierry,Optie 1,40.0,0.08,403.3,Hoog,True
44936014,Château-Thierry - La Ferté 58 km ENG 2026,France: 8d Paris – Epernay or v.v.,Paris - Epernay,5,2,EN,exact,1505,Day 5: La-Ferté-sous-Jouarre – Château-Thierry,Optie 2,57.0,1.07,535.7,Redelijk,True
43276502,Epernay - Dormans (low) 33 km ENG 2026,France: 8d Paris – Epernay or v.v.,Paris - Epernay,6,1,EN,exact,1506,Day 6: Château-Thierry – Dormans – Epernay,Optie 1,35.0,2.15,148.3,Redelijk,True
28997700,Epernay - Mont-St-Pierre (high) 54 km ENG 2026,France: 8d Paris – Epernay or v.v.,Paris - Epernay,6,2,EN,exact,1506,Day 6: Château-Thierry – Dormans – Epernay,Optie 2,55.0,1.47,446.7,Redelijk,True
44929384,"Epernay (loop, flat via Ay & Mareuil-sur-Ay) 18 km ENG 2026",France: 8d Paris – Epernay or v.v.,Paris - Epernay,7,1,EN,exact,1507,Day 7: Epernay round tour,Optie 1,17.0,0.93,70.4,Hoog,True
44935654,"Epernay (loop via winelands, Ay & Mareuil-sur-Ay) 26 km ENG 2026",France: 8d Paris – Epernay or v.v.,Paris - Epernay,7,2,EN,exact,1507,Day 7: Epernay round tour,Optie 2,26.0,0.46,181.4,Hoog,True
44935634,Epernay (loop via winelands & Ay) 21 km ENG 2026,France: 8d Paris – Epernay or v.v.,Epernay - Paris,2,1,EN,exact,1510,Day 2: Epernay round tour,Optie 1,19.0,2.29,172.7,Redelijk,True
44935654,"Epernay (loop via winelands, Ay & Mareuil-sur-Ay) 26 km ENG 2026",France: 8d Paris – Epernay or v.v.,Epernay - Paris,2,2,EN,exact,1510,Day 2: Epernay round tour,Optie 2,26.0,0.46,181.4,Hoog,True
43199162,Dormans - Epernay (high) 36 km ENG 2026,France: 8d Paris – Epernay or v.v.,Epernay - Paris,3,1,EN,exact,1511,Day 3: Epernay – Dormans – Château-Thierry,Optie 1,35.0,1.37,292.7,Redelijk,True
43196120,Mont-St-Pierre - Epernay (high) 54 km ENG 2026,France: 8d Paris – Epernay or v.v.,Epernay - Paris,3,2,EN,exact,1511,Day 3: Epernay – Dormans – Château-Thierry,Optie 2,50.0,2.96,485.4,Redelijk,True
31568705,La Ferté - Château-Thierry 40 km ENG 2026,France: 8d Paris – Epernay or v.v.,Epernay - Paris,4,1,EN,exact,1512,Day 4: Château-Thierry – La-Ferté-sous-Jouarre,Optie 1,40.0,0.26,408.6,Hoog,True
53470002,Dormans - Epernay (high - challenging) 44 km ENG 2026,France: 8d Paris – Epernay or v.v.,Epernay - Paris,4,2,EN,exact,1512,Day 4: Château-Thierry – La-Ferté-sous-Jouarre,Optie 2,44.0,0.3,644.8,Laag (niet toegepast),False
43199102,Dormans - Epernay (low) 32 km ENG 2026,France: 8d Paris – Epernay or v.v.,Epernay - Paris,5,1,EN,exact,1513,Day 5: La Ferté-sous-Jouarre – Meaux,Optie 1,30.0,1.89,126.5,Laag (niet toegepast),False
44936799|53451895,Meaux - La Ferté 52 km ENG 2026,France: 8d Paris – Epernay or v.v.,Epernay - Paris,5,2,EN,ambiguous,1513,Day 5: La Ferté-sous-Jouarre – Meaux,Optie 2,52.0,0.33,661.2,Hoog,True
43274207,Lagny (loop via castles) 24 km 2026,France: 8d Paris – Epernay or v.v.,Epernay - Paris,6,1,,exact,1514,"Day 6: Meaux – Paris, Lagny-sur-Marne",Optie 1,24.0,0.05,206.9,Hoog,True
53900784,Lagny - Meaux 45km dag 3  ENG 2026,France: 8d Paris – Epernay or v.v.,Epernay - Paris,6,2,EN,exact,1514,"Day 6: Meaux – Paris, Lagny-sur-Marne",Optie 2,45.0,0.21,317.8,Hoog,True
43198763,Lagny - Meaux (tarmac) 39 km ENG 2026,France: 8d Paris – Epernay or v.v.,Epernay - Paris,7,1,EN,exact,1515,Day 7: Lagny-sur-Marne – Paris,Optie 1,38.0,1.31,250.1,Redelijk,True
43274207,Lagny (loop via castles) 24 km 2026,France: 8d Paris – Epernay or v.v.,Paris - Soissons,2,1,,exact,1518,Day 2: Paris – Bougival | Bike tour around L’Île des Impressionnistes,Optie 1,25.0,1.05,206.9,Laag (niet toegepast),False
28962067,Lagny - Meaux (gravel) 40 km ENG 2026,France: 8d Paris – Epernay or v.v.,Paris - Soissons,3,1,EN,exact,1519,Day 3: Bougival – Auvers-sur-Oise,Optie 1,42.0,1.58,246.5,Laag (niet toegepast),False
53900784,Lagny - Meaux 45km dag 3  ENG 2026,France: 8d Paris – Epernay or v.v.,Paris - Soissons,3,2,EN,exact,1519,Day 3: Bougival – Auvers-sur-Oise,Optie 2,46.0,1.21,317.8,Laag (niet toegepast),False
53470002,Dormans - Epernay (high - challenging) 44 km ENG 2026,France: 8d Paris – Epernay or v.v.,Paris - Soissons,4,1,EN,exact,1520,Day 4: Auvers-sur-Oise – Beaumont | Beaumont – Pont-Sainte-Maxence,Optie 1,45.0,0.7,644.8,Laag (niet toegepast),False
43196120,Mont-St-Pierre - Epernay (high) 54 km ENG 2026,France: 8d Paris – Epernay or v.v.,Paris - Soissons,5,1,EN,exact,1521,Day 5: Pont-Sainte-Maxence – Compiègne,Optie 1,52.0,0.96,485.4,Laag (niet toegepast),False
